Friends vs Friends,Action,Co-op,Online Co-Op,Indie,Cartoony,Comedy,Fast-Paced,FPS,Shooter,First-Person,Arena Shooter,Retro,Old School,Deckbuilding,3D,Multiplayer,Replay Value,Loot,PvP,Team-Based
House Flipper - Farm DLC,Simulation,Casual,Indie,Building,Singleplayer,Sandbox,Economy,Life Sim,Management,Immersive Sim,Farming Sim,Farming,Nature,Horses,3D,Agriculture,Base Building,Design & Illustration,Replay Value,Family Friendly
The Talos Principle,Puzzle,Philosophical,First-Person,Sci-fi,Atmospheric,Story Rich,Singleplayer,Great Soundtrack,Robots,Adventure,Exploration,Indie,Open World,Multiple Endings,Difficult,Mystery,Post-apocalyptic,Action,Simulation,Science
Mount & Blade: Warband,Medieval,RPG,Open World,Strategy,Sandbox,Multiplayer,Action,Moddable,Military,Adventure,Horses,Singleplayer,Realistic,First-Person,Historical,Third Person,Simulation,Hack and Slash,Fantasy,Indie
Call of Cthulhu®,Lovecraftian,Horror,Psychological Horror,Adventure,Atmospheric,Detective,Story Rich,Singleplayer,First-Person,Mystery,RPG,Narration,Walking Simulator,Dark,Choices Matter,Survival Horror,Stealth,Gore,FPS,Co-op
Gloria Victis: Medieval MMORPG,MMORPG,Medieval,Open World,Massively Multiplayer,Action,RPG,Multiplayer,Character Customization,Simulation,Indie,PvP,Immersive Sim,Atmospheric,Open World Survival Craft,Adventure,Crafting,Realistic,Survival,Swordplay,Sandbox
Terminator: Resistance Annihilation Line,Action,Adventure,RPG,Violent,Sci-fi,First-Person,FPS
Counter-Strike Nexon: Studio,Free to Play,FPS,Zombies,Sandbox,PvE,PvP,Shooter,Horror,Action,First-Person,Co-op,Multiplayer,Survival Horror,Online Co-Op,Funny,Dark,Mod,3D,Gore,Singleplayer
Stellaris: Utopia,Strategy,Simulation,Space,Grand Strategy,Sci-fi,4X
AEW: Fight Forever,Sports,3D Fighter,3D,Wrestling,Realistic,Atmospheric,PvP,Character Customization,Controller,Combat,Team-Based,Singleplayer,Co-op,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Action,Violent,Arcade
A Dance of Fire and Ice,Rhythm,Music,Difficult,Indie,Great Soundtrack,Singleplayer,Level Editor,2D,Action,Psychological Horror,Casual,Games Workshop,Atmospheric,Souls-like,Co-op,Hentai
Deep Rock Galactic - Rival Tech Pack,Action,Loot,Class-Based,Sci-fi,Shooter
Euro Truck Simulator 2 - High Power Cargo Pack,Simulation,Indie,Driving,Multiplayer,Singleplayer,Open World,First-Person,Moddable,Management,Realistic,Adventure
A Little to the Left,Puzzle,Wholesome,Casual,Relaxing,Cute,Funny,2D,Colorful,Cats,Logic,Hand-drawn,Singleplayer,Indie,Hidden Object,Linear,Cozy,Family Friendly,Pixel Graphics,Multiplayer,Free to Play
The Witness,Puzzle,Exploration,First-Person,Open World,Singleplayer,Colorful,Indie,Atmospheric,Difficult,Walking Simulator,Adventure,Mystery,Nonlinear,Relaxing,Philosophical,Casual,Surreal,Great Soundtrack,Story Rich,Beautiful
Big Ambitions,Early Access,Management,Simulation,Capitalism,Economy,Life Sim,Sandbox,Time Management,Singleplayer,Immersive Sim,Inventory Management,3D,Third Person,Resource Management,Top-Down,RPG,Open World,Modern,Stylized,CRPG
Aseprite,Pixel Graphics,Design & Illustration,Animation & Modeling,Game Development,Software,Utilities,2D,Psychological Horror
The Walking Dead: Saints & Sinners,VR,Zombies,Action,Gore,Adventure,Horror,Shooter,Survival Horror,Violent,Survival,RPG,Singleplayer,Choices Matter,Indie,Simulation,Strategy,Open World,First-Person,FPS,Action RPG
Deep Rock Galactic - Biohazard Pack,Action
Empyrion - Galactic Survival,Simulation,Co-op,Open World Survival Craft,Survival,Space,Building,Open World,Exploration,Space Sim,Voxel,Sandbox,Physics,Singleplayer,Multiplayer,Sci-fi,PvP,PvE,Strategy,Crafting,FPS
Darksiders II Deathinitive Edition,Action,Hack and Slash,Adventure,RPG,Open World,Singleplayer,Third Person,Fantasy,Story Rich,Puzzle,Great Soundtrack,Action RPG,Dark Fantasy,Parkour,Loot,Gore,Spectacle fighter,Controller,Multiplayer,Metroidvania
APB Reloaded,Free to Play,Open World,Multiplayer,Action,Character Customization,Massively Multiplayer,Shooter,Third-Person Shooter,PvP,Crime,Third Person,Co-op,Racing,Sandbox,FPS,Adventure,Singleplayer,Nudity,Hacking,Anime
Dorfromantik,Turn-Based Strategy,City Builder,Puzzle,Indie,Simulation,Relaxing,Strategy,Turn-Based Tactics,Sandbox,Board Game,Casual,Logic,Procedural Generation,Controller,Family Friendly,Minimalist,3D,Hand-drawn,Open World,Singleplayer
Blade and Sorcery,VR,Swordplay,Action,Moddable,Gore,Violent,Magic,Sandbox,Simulation,Physics,Medieval,Fighting,First-Person,Singleplayer,Fantasy,Adventure,Early Access,RPG,Indie,Games Workshop
Night in the Woods,Adventure,Story Rich,Stylized,Exploration,Atmospheric,Dark Humor,Choices Matter,Hand-drawn,2D,Singleplayer,Narrative,Platformer,Cats,Psychological Horror,Visual Novel,Mystery,Conversation,2D Platformer,Capitalism,Funny
Evil Dead: The Game,Gore,Multiplayer,PvP,Horror,Third Person,Team-Based,Demons,Realistic,Co-op,Dark,Atmospheric,Dark Humor,Action,Mystery,Survival Horror,Thriller,Character Customization,Supernatural,Old School,America
"Warhammer 40,000: Shootas, Blood & Teef",PvP,Adventure,Warhammer 40K,Side Scroller,2D Platformer,Shoot 'Em Up,Bullet Hell,Twin Stick Shooter,Beat 'em up,Platformer,Shooter,Arcade,Action-Adventure,2D,Funny,Cartoony,Action,Hand-drawn,Co-op,Local Co-Op
Stronghold: Warlords,City Builder,Real Time Tactics,Colony Sim,Building,Sandbox,Medieval,Economy,Military,Management,War,Base Building,Strategy,RTS,Real-Time,Historical,Isometric,Top-Down,Open World,Simulation,Resource Management
Deep Rock Galactic - Dark Future Pack,Action,Indie
HELLCARD,Early Access,RPG,Roguelike,Co-op,Card Battler,Roguelite,Strategy,Turn-Based Combat,Deckbuilding,Difficult,Dungeon Crawler,Turn-Based,Co-op Campaign,Card Game,Fantasy,Online Co-Op,Local Co-Op,Roguelike Deckbuilder,Singleplayer,Isometric
My Friend Pedro,Action,Indie,Shooter,Parkour,Violent,Bullet Time,Great Soundtrack,Gore,Singleplayer,Side Scroller,Platformer,Fast-Paced,Funny,Comedy,2.5D,2D,Blood,Physics,Controller,Multiplayer
Rising Storm 2: Vietnam,FPS,War,Realistic,Military,Multiplayer,Shooter,Tactical,Action,First-Person,Historical,Team-Based,Simulation,Gore,Cold War,Atmospheric,Singleplayer,Massively Multiplayer,Violent,Strategy,Indie
Deep Rock Galactic - Decontaminator Pack,Action
PC Building Simulator,Simulation,Education,Immersive Sim,Building,Management,Sandbox,First-Person,3D,Life Sim,Casual,Realistic,Relaxing,Singleplayer,Funny,Hardware,Puzzle,Modern,Inventory Management,Atmospheric,Indie
Shovel Knight: Treasure Trove,Platformer,Pixel Graphics,Retro,Great Soundtrack,Indie,2D,Adventure,Action,Singleplayer,Difficult,Side Scroller,Kickstarter,Fantasy,Old School,Medieval,Funny,Arcade,Comedy,Metroidvania,RPG
Deep Rock Galactic - MegaCorp Pack,Action,Indie
Arma 3 Creator DLC: S.O.G. Prairie Fire,Simulation,Action,Strategy,Violent,Multiplayer
SnowRunner - Season 9: Renew & Rebuild,Adventure,Simulation,Action
WorldBox - God Simulator,Early Access,God Game,Sandbox,Pixel Graphics,Simulation,Colony Sim,Life Sim,Destruction,Building,Artificial Intelligence,Political Sim,Fantasy,Indie,Medieval,Procedural Generation,Management,Relaxing,Politics,Mythology,Idler
Disciples: Liberation,RPG,Strategy,Dark Fantasy,Tactical RPG,Female Protagonist,Turn-Based Strategy,Multiple Endings,Turn-Based Tactics,Tactical,Isometric,Singleplayer,Gore,PvP,Atmospheric,Sexual Content,Turn-Based Combat,Story Rich,Horror,Vampire,Werewolves
Fisher Online,Fishing,Simulation,Massively Multiplayer,Early Access,Indie
Neighbours from Hell Compilation,Comedy,Casual,Classic,Funny,Point & Click,Puzzle,Adventure,Singleplayer,Stealth,Strategy,Nostalgia,Old School,Atmospheric,Great Soundtrack,Arcade,2D,Psychological Horror,Dark Humor
The Jackbox Party Pack 3,Trivia,Local Multiplayer,Multiplayer,Funny,Casual,Board Game,Party,Party Game,Comedy,Indie,Family Friendly,Strategy,Co-op,Memes,Psychological Horror
Ni no Kuni Wrath of the White Witch™ Remastered,RPG,Adventure,JRPG,Action,Anime,Great Soundtrack,Singleplayer,Creature Collector,Story Rich,Open World,Fantasy,Cute,Turn-Based Combat,Turn-Based,Family Friendly,Exploration,Magic,Colorful
Vampire Survivors: Legacy of the Moonspell,Action,Indie,Casual,RPG,Bullet Hell,Roguelike,Singleplayer
Superliminal,Puzzle,First-Person,Narration,Surreal,Physics,Psychological,Singleplayer,Thriller,Story Rich,Adventure,Funny,Exploration,Psychedelic,3D Vision,Puzzle Platformer,Minimalist,Cinematic,Dark Humor,Colorful,Stylized
American Truck Simulator - Colorado,Simulation,Indie,Driving,Open World,Realistic,America,Relaxing,Exploration,Singleplayer,Multiplayer
Lost Light,Free to Play,Shooter,Survival,Multiplayer,Action,Massively Multiplayer,Battle Royale,Third-Person Shooter,Gun Customization,PvP,FPS,3D,Third Person,Looter Shooter,Post-apocalyptic,Open World,Sandbox,War,Controller,Zombies
"Warhammer 40,000: Mechanicus",Warhammer 40K,Strategy,Turn-Based Tactics,Games Workshop,Turn-Based Combat,Sci-fi,Turn-Based,Atmospheric,Tactical,Great Soundtrack,Turn-Based Strategy,Singleplayer,Indie,RPG,Robots,Dungeon Crawler,Difficult,Character Customization,Story Rich,Board Game
Outlast: Whistleblower DLC,Horror,Action,Atmospheric,Adventure,Gore,Indie,First-Person,Survival Horror,Singleplayer,Psychological Horror,Survival,Stealth,Dark,Nudity,Blood,Sexual Content,Parkour,Walking Simulator,FPS,Great Soundtrack
Infinite Lagrange,Strategy,Massively Multiplayer,Simulation,Space,3D,Base Building,Multiplayer,Space Sim,MOBA,Free to Play
Bramble: The Mountain King,Horror,Cinematic,Adventure,Atmospheric,Emotional,Dark Fantasy,Mythology,Dark,Narration,3D,Singleplayer,Lore-Rich,Third Person,Gore,Exploration,Survival Horror,Story Rich,Linear,Action-Adventure,3D Platformer
Peglin,Deckbuilding,Roguelite,Pinball,Perma Death,Turn-Based,Roguelike,Cute,Strategy,2D,Pixel Graphics,Replay Value,Turn-Based Combat,RPG,Physics,Fantasy,Singleplayer,Early Access,Retro,Indie,Casual
Euro Truck Simulator 2 - Cabin Accessories,Simulation,Indie,Singleplayer,Driving,Open World,Realistic,Casual,Mod,Atmospheric,Moddable,First-Person
Last Epoch,Action RPG,Hack and Slash,RPG,Loot,Isometric,Action,Early Access,Adventure,Indie,Multiplayer,Gore,Dungeon Crawler,Violent,Singleplayer,Top-Down,Character Customization,Fantasy,Co-op,Time Travel,Magic
Duck Game,Multiplayer,Funny,Pixel Graphics,Local Multiplayer,Action,2D,4 Player Local,Platformer,Indie,Fast-Paced,Shooter,Comedy,Competitive,Retro,Local Co-Op,Great Soundtrack,Co-op,Memes,Casual,1980s
Hunt: Showdown - La Luz Mala,Action,Violent,Gore
Chernobylite Enhanced Edition,Post-apocalyptic,Survival,Horror,RPG,Atmospheric,Adventure,Singleplayer,Exploration,Survival Horror,First-Person,Simulation,Sci-fi,Base Building,Stealth,Action-Adventure,Crafting,Realistic,Supernatural,Nonlinear,Indie
Ash of Gods: The Way,Choices Matter,Singleplayer,Card Battler,Deckbuilding,Turn-Based Strategy,Choose Your Own Adventure,2D,Dark Fantasy,Hand-drawn,Card Game,Puzzle,Turn-Based Tactics,Nonlinear,PvE,Difficult,Combat,Strategy,Tactical RPG,Multiple Endings,Story Rich
Tribes of Midgard - Deluxe Content,Action,Adventure,Indie
Gedonia,Open World,RPG,Third Person,Dragons,Magic,Medieval,Character Customization,Fantasy,Crafting,Early Access,Singleplayer,Adventure,Atmospheric,Exploration,Replay Value,Story Rich,CRPG,Classic,Choose Your Own Adventure,Beautiful
DRAGON BALL FighterZ,Fighting,Anime,Action,2D Fighter,Multiplayer,Local Multiplayer,Competitive,Controller,Singleplayer,Arcade,PvP,eSports,Difficult,Fast-Paced,Spectacle fighter,Combat,Beat 'em up,Third Person,Comic Book,Adventure
Hunt: Showdown - The Rat,Action,Gore,Violent,Blood,Female Protagonist,Western,Zombies,FPS,Co-op,Perma Death,Shooter,PvP
Ni no Kuni™ II: Revenant Kingdom,RPG,JRPG,Anime,Adventure,Open World,Singleplayer,Fantasy,Story Rich,Cute,Action RPG,Great Soundtrack,Hack and Slash,Dungeon Crawler,Action,Strategy,City Builder,Cartoony,Exploration,Multiplayer,Survival
This War of Mine,Survival,War,Atmospheric,Singleplayer,Strategy,Simulation,Choices Matter,Crafting,Base Building,Resource Management,Story Rich,Management,Indie,Post-apocalyptic,Emotional,Realistic,Drama,Psychological,Stealth,2.5D
Bloodstained: Ritual of the Night,Metroidvania,RPG,Action,Female Protagonist,Adventure,Anime,Side Scroller,2.5D,Platformer,Great Soundtrack,Dark Fantasy,Gothic,Exploration,Singleplayer,Crafting,2D,Difficult,Nudity,Sexual Content,Indie
Skullgirls 2nd Encore,Fighting,2D Fighter,Indie,Hand-drawn,Female Protagonist,Multiplayer,Anime,Competitive,Stylized,Local Multiplayer,Crowdfunded,Controller,Singleplayer,Lore-Rich,Noir,2D,Action,Cartoon,Arcade,Story Rich
Amanda the Adventurer,Horror,First-Person,1990's,Old School,Mystery,Puzzle,Story Rich,Atmospheric,Adventure,Interactive Fiction,Point & Click,Choose Your Own Adventure,3D,Exploration,Dark,Colorful,Psychological Horror,Stylized,Psychological,Supernatural
DRAGON BALL Z: KAKAROT,Action,RPG,Anime,Open World,Multiplayer,Fighting,Singleplayer,Story Rich,Adventure,JRPG,Controller,Great Soundtrack,Action RPG,Beat 'em up,Fantasy,Dragons,Atmospheric,Difficult,Third Person,Character Customization
SpellForce 3 Reforced,RPG,Strategy,RTS,Fantasy,Singleplayer,Multiplayer,Open World,Co-op,Atmospheric,Great Soundtrack,Character Customization,Adventure,Isometric,Story Rich,Building,Nudity,CRPG,Base Building,Action,Magic
Lost in Play,Puzzle,Indie,Point & Click,Singleplayer,Mystery,Casual,Hand-drawn,Cartoon,Adventure,Female Protagonist,Fantasy,Wholesome,Comedy,Surreal,Colorful,Story Rich,Funny,Family Friendly,Atmospheric,2D
Goat Simulator,Simulation,Funny,Comedy,Open World,Sandbox,Physics,Destruction,Casual,Indie,Action,Memes,Singleplayer,Third Person,Co-op,Local Multiplayer,Dark Humor,3D,Cute,Exploration,Arcade
TerraTech,Building,Sandbox,Open World,Open World Survival Craft,Multiplayer,Robots,Crafting,Action,Survival,Adventure,Singleplayer,Exploration,Strategy,Early Access,Indie,Physics,Third Person,Shooter,Co-op,Sci-fi
Stellaris: Nemesis,Strategy,Simulation,Grand Strategy,4X,Space,Replay Value,Real-Time with Pause,Futuristic,Exploration,RTS,Multiplayer,Moddable,Story Rich,Atmospheric,Management,Sandbox,Diplomacy,Military,Singleplayer,Procedural Generation
20 Minutes Till Dawn,Action Roguelike,Bullet Hell,Shoot 'Em Up,Top-Down Shooter,Roguelite,Lovecraftian,Twin Stick Shooter,Roguelike,Action RPG,Tutorial,2D,RPG,Pixel Graphics,Top-Down,Action,Controller,Gun Customization,Dark Fantasy,Score Attack,Survival
ONE PIECE World Seeker,Action,Adventure,Anime,Open World,Singleplayer,Pirates,Multiplayer,Fighting,Co-op,RPG,Third Person,Story Rich,JRPG,Fantasy,Sexual Content
Force of Nature 2: Ghost Keeper,Open World,Survival,Crafting,Sandbox,Base Building,Fantasy,Building,Exploration,Character Customization,Story Rich,Action,RPG,Open World Survival Craft,Dark Fantasy,Management,Atmospheric,Magic,Action RPG,Adventure,Singleplayer
DARK SOULS™ III - The Ringed City™,Dark Fantasy,Great Soundtrack,Action,Atmospheric,Difficult,RPG,Co-op,Action RPG,Story Rich,Lore-Rich,Souls-like,Exploration,PvP,Open World,Third Person,Singleplayer,Dark,Multiplayer,Fantasy,Adventure
SLUDGE LIFE 2,Adventure,Action-Adventure,Exploration,Colorful,First-Person,Stylized,Atmospheric,Comedy,Funny,Indie,Nudity,Controller,Conversation,Singleplayer
Dyson Sphere Program,Space,Automation,Base Building,Building,Open World,Resource Management,Simulation,Sci-fi,Management,Sandbox,City Builder,Strategy,Singleplayer,Space Sim,3D,Third Person,Early Access,Indie,RTS,Casual
METAL GEAR RISING: REVENGEANCE,Gore
Tainted Grail: The Fall of Avalon,Early Access,RPG,Open World,Dark Fantasy,Character Customization,First-Person,Exploration,Action RPG,Immersive Sim,Choices Matter,Nonlinear,FPS,Narrative,Multiple Endings,Singleplayer,Action,Immersive,Story Rich,Lore-Rich,Combat
"Yes, Your Grace",RPG,Medieval,Pixel Graphics,Simulation,Management,Strategy,Resource Management,Interactive Fiction,Singleplayer,Multiple Endings,Choices Matter,Political,Adventure,Fantasy,Point & Click,War,Historical,Inventory Management,Puzzle,Great Soundtrack
Frozenheim,Strategy,Base Building,RTS,War,Medieval,Multiplayer,Grand Strategy,Real Time Tactics,Naval Combat,3D,Management,Stylized,Singleplayer,Fantasy,Vikings,Combat,Violent,Gore,Exploration,Historical
Melatonin,Rhythm,Indie,Cute,Hand-drawn,Colorful,2D,Action,Singleplayer,Surreal,Puzzle,Music,Comedy,Arcade,Score Attack,Relaxing,Controller,Music-Based Procedural Generation,Great Soundtrack,Psychological Horror,Cozy
Deep Rock Galactic - Dawn of the Dread Pack,Action
CarX Drift Racing Online - Deluxe,Sports,Simulation,Racing,Massively Multiplayer
Destroy All Humans! 2 - Reprobed,Action-Adventure,Third-Person Shooter,Aliens,Co-op,Sci-fi,Adventure,Comedy,Action,Third Person,Dark Comedy,Dark Humor,Destruction,Combat,Open World,Controller,Psychedelic,Local Co-Op,Local Multiplayer,Multiplayer,Co-op Campaign
This Is the Police 2,Strategy,Story Rich,Singleplayer,Turn-Based,Management,Indie,Adventure,Choices Matter,Crime,Villain Protagonist,Atmospheric,Simulation,Great Soundtrack,Turn-Based Tactics,Turn-Based Strategy,Detective,Noir,Tactical
Beholder 3,Simulation,Political Sim,Strategy,Dystopian,Point & Click,Choose Your Own Adventure,2D,Dark,Atmospheric,Isometric,Management,Political,Dark Humor,Story Rich,LGBTQ+,Nonlinear,Multiple Endings,Choices Matter,Singleplayer,Indie
BIOMUTANT,Open World,Action,RPG,Singleplayer,Adventure,Post-apocalyptic,Character Customization,Third Person,Hack and Slash,Fantasy,Atmospheric,Action RPG,Exploration,Martial Arts,Multiplayer,Cute,Story Rich,Sci-fi,Indie,Crafting
Arma 3 Laws of War,Simulation,Strategy,Action,War,Tactical,Military,Multiplayer,Realistic,Singleplayer
The Guild 3,Life Sim,Economy,Medieval,Simulation,Strategy,RPG,Multiplayer,Open World,Sandbox,Building,Singleplayer,Politics,Survival,Management,Resource Management,Trading,Historical,Early Access,RTS,Adventure
The Riftbreaker: Into The Dark,Strategy,Action,Simulation,Indie,Adventure,RPG
Stellaris: Toxoids Species Pack,Strategy,Simulation
Occupy Mars: The Game,Resource Management,Space,Survival,Open World,Base Building,Simulation,Mars,Building,Crafting,Sci-fi,Sandbox,Exploration,First-Person,Singleplayer,Co-op,Indie,Early Access,Online Co-Op,FPS,Atmospheric
SpellForce 3: Fallen God,RPG,Strategy,RTS,City Builder,Strategy RPG,Fantasy,Co-op,Magic,PvP,Atmospheric,Spectacle fighter,Multiplayer,Online Co-Op,Singleplayer,Gore
The Jackbox Party Pack 6,Trivia,Casual,Multiplayer,Indie,Local Multiplayer,Funny,Party,Comedy,Board Game,Party Game,Local Co-Op,Family Friendly,Co-op,Strategy,Social Deduction,Singleplayer
Euro Truck Simulator 2 - Special Transport,Simulation,Indie,Driving,Multiplayer,Open World,Singleplayer,Realistic,Difficult
West Hunt,Social Deduction,Party Game,PvP,Multiplayer,Online Co-Op,Team-Based,Stealth,Funny,Survival,Detective,Strategy,Western,Assassin,Competitive,Casual,Third-Person Shooter,Action RPG,3D,Indie,Third Person
Labyrinthine,Early Access,Horror,Online Co-Op,Co-op,Psychological Horror,Puzzle,Supernatural,First-Person,Procedural Generation,Multiplayer,PvE,Atmospheric,Co-op Campaign,Action-Adventure,Character Customization,Controller,Realistic,Team-Based,Action,Lovecraftian
TOKYO GHOUL:re [CALL to EXIST],Action,Anime,Gore,Violent,Character Customization,Singleplayer,Multiplayer,Hentai,Sexual Content,Hack and Slash,Co-op,Horror,Adventure,JRPG
